,duration,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,location,match_id,minute,off_camera,out,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp,type,under_pressure,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_lost_in_play
2740,0.0,,"[2.2, 39.8]",,Set,,Shot Faced,23ce15e2-05d8-4adf-87de-90b82585c085,22,"[2.2, 39.8]",3857256,0,,,1,From Kick Off,Vanja Milinković Savić,20600.0,Goalkeeper,2,Switzerland,773,['61d52e72-a8ff-49c4-be02-057b1ea0fb15'],19,Serbia,786,00:00:19.390,Goal Keeper,,,,,,
2741,0.0,Chest,,In Play Danger,Set,Standing,Shot Saved,ca8f5082-211d-4c5e-9827-b61cf7fa7ca2,26,"[4.9, 39.4]",3857256,0,,,1,From Kick Off,Vanja Milinković Savić,20600.0,Goalkeeper,2,Switzerland,773,['aa77495b-0e7b-44f0-a2eb-11605085943a'],22,Serbia,786,00:00:22.305,Goal Keeper,,,,,,
2742,0.0,Both Hands,,In Play Danger,Set,Standing,Shot Saved,03e8c43d-a1ee-4477-a6cd-3761b9379837,29,"[4.5, 39.9]",3857256,0,,,1,From Kick Off,Vanja Milinković Savić,20600.0,Goalkeeper,2,Switzerland,773,['51026369-a4ad-4a71-b14a-6e7f8b764772'],24,Serbia,786,00:00:24.340,Goal Keeper,,,,,,
2743,0.0,,"[1.2, 41.1]",,Set,,Shot Faced,42dca3d5-9c35-4da4-8d13-0ae643b4d9c7,197,"[1.2, 41.1]",3857256,4,,,1,From Corner,Gregor Kobel,17974.0,Goalkeeper,11,Serbia,786,['6ac240f5-8b84-4c06-8153-b56109c8c5e6'],36,Switzerland,773,00:04:36.145,Goal Keeper,,,,,,
2744,0.0,,,Success,,,Collected,7f88fc81-cbf2-4c89-9255-547faba26f7d,240,"[3.5, 31.1]",3857256,6,,,1,From Keeper,Vanja Milinković Savić,20600.0,Goalkeeper,15,Serbia,786,['112b59de-8061-47e5-9977-e27780d17862'],45,Serbia,786,00:06:45.637,Goal Keeper,,,,,,
2745,0.0,,"[2.0, 38.4]",,Set,,Shot Faced,66f1d9e3-640c-493d-80e6-33a247444389,357,"[2.0, 38.4]",3857256,10,,,1,Regular Play,Gregor Kobel,17974.0,Goalkeeper,24,Serbia,786,['00e599c0-5234-4b6a-9b91-d6f789a311b0'],6,Switzerland,773,00:10:06.570,Goal Keeper,,,,,,
2746,0.0,Both Hands,,Success,Moving,Standing,Shot Saved,be84b769-f48f-4d59-8ce9-0628ca85489a,362,"[1.9, 41.2]",3857256,10,,,1,Regular Play,Gregor Kobel,17974.0,Goalkeeper,25,Switzerland,773,['457d529f-b36e-45f8-b168-ee76254acf0a'],7,Switzerland,773,00:10:07.590,Goal Keeper,,,,,,
2747,0.0,,"[1.4, 42.9]",,Set,,Shot Faced,c6688804-891b-43bf-8589-47e1fb3f6e81,476,"[1.4, 42.9]",3857256,13,,,1,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,36,Switzerland,773,['b6e10a35-3d7a-40ac-b68e-7118fffbe9ab'],36,Serbia,786,00:13:36.185,Goal Keeper,,,,,,
2748,0.0,,,No Touch,Set,Diving,Goal Conceded,c77fb7ac-3ada-495d-ab23-1aa25abfb023,684,"[0.8, 38.6]",3857256,19,,,1,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,45,Serbia,786,['c7c1917b-2c74-40a4-94a0-dc7a9137a766'],12,Serbia,786,00:19:12.577,Goal Keeper,,,,,,
2749,0.0,Both Hands,,Success,Set,Standing,Shot Saved,13ce5a72-132c-4ded-894f-2dd278468b7c,722,"[2.4, 41.5]",3857256,21,,,1,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,48,Serbia,786,['97f840a8-4545-46a7-a9b3-8e91be859de5'],12,Serbia,786,00:21:12.495,Goal Keeper,,,,,,
2750,0.0,Both Hands,,Success,Set,Standing,Shot Saved,9ac596e8-9222-4d78-b601-0cce998f6f61,764,"[1.0, 41.2]",3857256,22,,,1,Regular Play,Gregor Kobel,17974.0,Goalkeeper,53,Switzerland,773,['aaae9647-f552-4341-8d43-de39a7facbee'],17,Switzerland,773,00:22:17.739,Goal Keeper,,,,,,
2751,0.0,,,No Touch,Set,Diving,Goal Conceded,8a360025-1196-4134-a4b9-d5e3dde20e13,926,"[2.6, 41.1]",3857256,25,,,1,Regular Play,Gregor Kobel,17974.0,Goalkeeper,68,Serbia,786,['e90ac0da-ac09-4a22-a26e-01ff53f52434'],57,Switzerland,773,00:25:57.298,Goal Keeper,,,,,,
2752,0.0,,"[7.1, 34.3]",,Set,,Shot Faced,5a008993-4662-4737-9e85-f9701a80de29,1039,"[7.1, 34.3]",3857256,29,,,1,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,73,Switzerland,773,['6cee2bd6-3370-4a3f-9a1e-a580d18e8809'],53,Serbia,786,00:29:53.900,Goal Keeper,,,,,,
2753,0.0,,,No Touch,Set,Standing,Goal Conceded,537c14a7-e361-4948-bb04-b463c88ca1dd,1176,"[3.6, 41.7]",3857256,34,,,1,Regular Play,Gregor Kobel,17974.0,Goalkeeper,82,Serbia,786,['315de8c7-f26d-4e85-ac65-1f5533f108e0'],29,Switzerland,773,00:34:29.342,Goal Keeper,,,,,,
2754,0.0,,"[2.5, 38.7]",,Set,,Shot Faced,edc5f856-ad03-448a-b774-109588ad5d2f,1249,"[2.5, 38.7]",3857256,37,,,1,From Throw In,Vanja Milinković Savić,20600.0,Goalkeeper,87,Switzerland,773,['ce449cb2-5974-46ce-8e69-fa53df9ee074'],26,Serbia,786,00:37:26.696,Goal Keeper,,,,,,
2755,0.0,,,Success,,,Collected,b7d1dd28-a400-4552-b1ea-751ac3f502d1,1319,"[5.9, 36.8]",3857256,40,,,1,From Keeper,Vanja Milinković Savić,20600.0,Goalkeeper,93,Serbia,786,['2e6c0c5b-c4c3-4838-86f5-ce3581bc3178'],40,Serbia,786,00:40:40.670,Goal Keeper,,,,,,
2756,0.0,,,No Touch,Moving,Diving,Goal Conceded,ff1145ae-a03e-408b-87c9-500f905557e4,1441,"[1.9, 38.7]",3857256,43,,,1,Regular Play,Vanja Milinković Savić,20600.0,Goalkeeper,99,Switzerland,773,['663eefd5-97eb-4c07-9ac7-241b3bfe1356'],41,Serbia,786,00:43:41.791,Goal Keeper,,,,,,
2757,0.0,,"[2.7, 41.3]",,Set,,Shot Faced,4db73803-18a3-4453-9d03-7de39c10c92e,1505,"[2.7, 41.3]",3857256,47,,,1,From Throw In,Gregor Kobel,17974.0,Goalkeeper,106,Serbia,786,['5a665436-df39-42a9-bc2e-6fa33394ac5f'],38,Switzerland,773,00:47:38.442,Goal Keeper,,,,,,
2758,0.0,,,No Touch,Set,Standing,Goal Conceded,6a7ca949-9f51-4e65-84e3-8db1c279c9f3,1622,"[2.7, 39.4]",3857256,47,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,113,Switzerland,773,['d46db09d-7f77-447c-80fb-6cc0928f060a'],39,Serbia,786,00:02:39.393,Goal Keeper,,,,,,
2759,0.0,,"[1.9, 42.0]",,Set,,Shot Faced,8ab7a23b-96d2-47ba-a69c-418c72d51d8d,1858,"[1.9, 42.0]",3857256,56,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,127,Switzerland,773,['1b19f202-7a71-4df3-b20c-bca100a02f59'],32,Serbia,786,00:11:32.751,Goal Keeper,,,,,,
2760,0.0,,"[2.1, 41.7]",,Set,,Shot Faced,9246d721-3099-4aa5-a7d4-e56327ba91ec,1861,"[2.1, 41.7]",3857256,56,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,127,Switzerland,773,['16eedabd-c8b8-4c23-88f2-b17b3636f382'],33,Serbia,786,00:11:33.885,Goal Keeper,,,,,,
2761,0.0,,"[2.2, 41.9]",,Set,,Shot Faced,09c43dc6-e797-4148-9260-a2376cf37f9c,1980,"[2.2, 41.9]",3857256,60,,,2,Regular Play,Gregor Kobel,17974.0,Goalkeeper,136,Serbia,786,['5a1d44e8-2b65-422b-a804-0f5413ad2390'],6,Switzerland,773,00:15:06.972,Goal Keeper,,,,,,
2762,0.0,,,Collected Twice,,,Collected,cbb28290-239c-4606-906a-3ab4208ecfc4,2078,"[4.3, 39.2]",3857256,63,,,2,From Keeper,Gregor Kobel,17974.0,Goalkeeper,142,Switzerland,773,['ecf30dff-d4ce-49f8-b4df-091b342a61de'],0,Switzerland,773,00:18:00.063,Goal Keeper,,,,,,
2763,0.0,,"[2.4, 43.1]",,Set,,Shot Faced,d40f1fdf-4217-4685-829b-877a001cfe6d,2246,"[2.4, 43.1]",3857256,70,,,2,Regular Play,Gregor Kobel,17974.0,Goalkeeper,153,Serbia,786,['248db6b9-ea93-438e-84f0-20158bfbba14'],49,Switzerland,773,00:25:49.645,Goal Keeper,,,,,,
2764,0.0,,"[3.4, 39.6]",,Set,,Shot Faced,7cbc4f9c-e800-49de-871c-64fe29429ccd,2311,"[3.4, 39.6]",3857256,72,,,2,Regular Play,Gregor Kobel,17974.0,Goalkeeper,155,Serbia,786,['06926bc9-8a40-48a4-9f61-e27d7dcf804d'],0,Switzerland,773,00:27:00.280,Goal Keeper,,,,,,
2765,0.0,,"[1.6, 39.8]",,Set,,Shot Faced,f92e5164-4b9f-4e6e-9164-61c3f7a9480e,2636,"[1.6, 39.8]",3857256,81,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,168,Switzerland,773,['3c23cdb3-0a42-49ae-9030-888e2f892171'],59,Serbia,786,00:36:59.701,Goal Keeper,,,,,,
2766,0.0,,,Claim,,,Keeper Sweeper,a3208c6e-78d3-443d-b4fa-00fc4fb25550,2645,"[22.4, 50.4]",3857256,82,,,2,From Keeper,Vanja Milinković Savić,20600.0,Goalkeeper,170,Serbia,786,['e778d2d7-1f60-4c6b-b31c-d2de8ead1a66'],25,Serbia,786,00:37:25.854,Goal Keeper,,,,,,
2767,0.0,Right Foot,,In Play Safe,Set,Standing,Shot Saved,9148f545-db3c-41fa-96f1-5b3a608a0004,2946,"[13.0, 49.8]",3857256,88,,,2,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,185,Switzerland,773,['a8953e7b-69b5-4d68-922a-a3cf2ce6ca0f'],48,Serbia,786,00:43:48.267,Goal Keeper,,,,,,
2768,0.0,,"[3.0, 40.5]",,Set,,Shot Faced,93753f7e-1397-4a99-8850-ebc04dbc5353,3075,"[3.0, 40.5]",3857256,91,,,2,From Throw In,Gregor Kobel,17974.0,Goalkeeper,191,Serbia,786,['e7ede913-f7f7-48b7-92d3-b88295a117d7'],52,Switzerland,773,00:46:52.097,Goal Keeper,,,,,,
2769,0.0,,"[1.4, 38.2]",,Set,,Shot Faced,a2c7b1e9-8be4-4f19-b85a-5008555c1c1d,3209,"[1.4, 38.2]",3857256,99,,,2,From Free Kick,Gregor Kobel,17974.0,Goalkeeper,203,Serbia,786,['e674f461-f75f-4df1-8950-f5922f84e9ce'],52,Switzerland,773,00:54:52.241,Goal Keeper,,,,,,
7286,0.0,,"[1.7, 42.8]",,Set,,Shot Faced,5e35ffec-6b19-49ff-ae06-c0d9bc21c9fb,840,"[1.7, 42.8]",3869151,16,,,1,From Free Kick,Mathew Ryan,3240.0,Goalkeeper,25,Argentina,779,['be258a43-b413-4ad7-80ca-4329cf7f2ee1'],30,Australia,792,00:16:30.704,Goal Keeper,,,,,,
7287,0.0,,"[1.6, 38.6]",,Set,,Shot Faced,7e1344a6-2dcc-4ba3-99ef-4481693381c1,1398,"[1.6, 38.6]",3869151,28,,,1,From Corner,Damián Emiliano Martínez,6909.0,Goalkeeper,42,Australia,792,['c3632c2c-4173-4b78-8f22-f3815d1b5a07'],10,Argentina,779,00:28:10.354,Goal Keeper,,,,,,
7288,0.0,,,No Touch,Set,Diving,Goal Conceded,ed27af3e-32fa-4c8b-87e5-b48d18b5b99b,1645,"[3.0, 38.5]",3869151,34,,,1,From Free Kick,Mathew Ryan,3240.0,Goalkeeper,52,Argentina,779,['e95b3a98-cf7b-4308-b81a-6a74d73cab97'],35,Australia,792,00:34:35.966,Goal Keeper,,,,,,
7289,0.0,,,Claim,,,Keeper Sweeper,ea867c90-c7fd-436f-bc79-81ffb9cebfde,1776,"[32.9, 55.8]",3869151,39,,,1,From Keeper,Mathew Ryan,3240.0,Goalkeeper,59,Australia,792,['57980bfb-cf62-4cc6-a435-d094214efbb7'],32,Australia,792,00:39:32.233,Goal Keeper,,,,,,
7290,0.0,Both Hands,,Success,Set,Standing,Shot Saved,66d30fb6-e41d-4922-a6ce-2882c43de258,2431,"[2.3, 40.4]",3869151,50,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,78,Australia,792,['fbc9f3a9-3139-4eaf-b88f-c3d26c695394'],0,Australia,792,00:05:00.103,Goal Keeper,,,,,,
7291,0.0,Head,,Clear,,,Keeper Sweeper,6d5150f9-cb7f-4dcb-98ca-b9e67e1a14fc,2673,"[23.4, 21.8]",3869151,55,,True,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,93,Argentina,779,['b8e38ca3-575e-4ce3-99e5-de32bb3eb6bf'],21,Australia,792,00:10:21.109,Goal Keeper,,,,,,
7292,0.0,,,No Touch,Moving,Standing,Goal Conceded,33d053d5-eaef-4977-b84f-01977e87853f,2751,"[7.8, 32.7]",3869151,56,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,96,Australia,792,['5a5e4c97-f304-4207-93a0-d57f867a4aa3'],42,Australia,792,00:11:42.728,Goal Keeper,,,,,,
7293,0.0,,"[3.0, 41.4]",,Set,,Shot Faced,e7fe8508-bddc-43c5-bdf6-2f383541a950,3118,"[3.0, 41.4]",3869151,65,,,2,From Corner,Mathew Ryan,3240.0,Goalkeeper,107,Argentina,779,['a8ff6142-f643-429a-a656-4c86cc24801e'],51,Australia,792,00:20:51.091,Goal Keeper,,,,,,
7294,0.0,,,Success,,,Collected,fc46d999-b9bc-4cfe-bca4-e821c7b81f36,3149,"[8.7, 44.3]",3869151,67,,,2,From Keeper,Damián Emiliano Martínez,6909.0,Goalkeeper,110,Argentina,779,['deaa5af7-a537-4af1-abf8-06a76dc10fcc'],12,Argentina,779,00:22:12.951,Goal Keeper,,,,,,
7295,0.0,,,Claim,,,Keeper Sweeper,96e65871-4b2e-4faf-8857-73c10731dc78,3360,"[11.9, 44.8]",3869151,73,,,2,From Keeper,Damián Emiliano Martínez,6909.0,Goalkeeper,119,Argentina,779,['e4cc1be0-a6f8-4736-9e91-a2e8b3d95f07'],18,Argentina,779,00:28:18.738,Goal Keeper,,,,,,
7296,0.0,,"[2.4, 42.6]",,Set,,Shot Faced,b2a21dff-6490-40dc-a9a2-0a6005b15cfd,3409,"[2.4, 42.6]",3869151,74,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,122,Argentina,779,['8831b470-f5a1-49e9-aa09-e9208e723109'],45,Australia,792,00:29:45.102,Goal Keeper,,,,,,
7297,0.0,,"[1.8, 43.6]",,Set,,Shot Faced,1d43e962-c378-46b8-a7f1-f63fab9bae44,3450,"[1.8, 43.6]",3869151,76,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,127,Australia,792,['2800e8df-dd9b-4d29-8760-692fa76d20f3'],10,Argentina,779,00:31:10.416,Goal Keeper,,,,,,
7298,0.0,,"[3.6, 43.8]",,Set,,Shot Faced,e5be516b-06b1-480a-a9f7-3135e914f33a,3611,"[3.6, 43.8]",3869151,80,,,2,From Free Kick,Damián Emiliano Martínez,6909.0,Goalkeeper,135,Australia,792,['99d4e0fc-b4f2-4f7f-aeba-1db136cb685e'],8,Argentina,779,00:35:08.717,Goal Keeper,,,,,,
7299,0.0,,"[2.9, 38.2]",,Set,,Shot Faced,f1aa248a-c831-43fb-acb7-d652c58b7469,3618,"[2.9, 38.2]",3869151,80,,,2,From Corner,Damián Emiliano Martínez,6909.0,Goalkeeper,136,Australia,792,['6cbefe51-5e0f-4c70-9e31-2e1d5fb50964'],42,Argentina,779,00:35:42.914,Goal Keeper,,,,,,
7300,0.0,,,Claim,,,Keeper Sweeper,532c2f72-cf60-4cf4-b3a2-30ef21ce3be0,3655,"[13.3, 41.5]",3869151,82,,,2,From Keeper,Damián Emiliano Martínez,6909.0,Goalkeeper,140,Argentina,779,['47cca8fb-d8f5-4e20-81ac-921dc383b9d2'],8,Argentina,779,00:37:08.998,Goal Keeper,,,,,,
7301,0.0,,"[2.7, 36.1]",,Set,,Shot Faced,1f5fe2ba-280d-4055-b82c-e414962af73c,3816,"[2.7, 36.1]",3869151,87,,,2,From Free Kick,Mathew Ryan,3240.0,Goalkeeper,145,Argentina,779,['ce801dea-68ff-429b-9689-d347c8c68d99'],17,Australia,792,00:42:17.660,Goal Keeper,,,,,,
7302,0.0,,"[2.8, 41.9]",,Set,,Shot Faced,5835ed7b-6f90-4d67-867b-5f4ca9aeda77,3852,"[2.8, 41.9]",3869151,88,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,147,Argentina,779,['967fcc80-4935-4d68-86fa-d32e6013dba0'],12,Australia,792,00:43:12.054,Goal Keeper,,,,,,
7303,0.0,Left Foot,,In Play Safe,Set,Standing,Shot Saved,238fde75-3b22-45a6-86e6-c98a6be3c5c8,3934,"[5.9, 43.9]",3869151,92,,,2,From Throw In,Mathew Ryan,3240.0,Goalkeeper,155,Argentina,779,['b84feb60-d521-479c-b8d5-52c1528ddbe9'],10,Australia,792,00:47:10.493,Goal Keeper,,,,,,
7304,0.0,,"[3.0, 37.8]",,Set,,Shot Faced,85c91836-cc81-49bf-9ac5-22025a4fc2f4,3976,"[3.0, 37.8]",3869151,92,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,157,Argentina,779,['1fb937e9-0230-4391-a110-6fb6b3fed677'],51,Australia,792,00:47:51.344,Goal Keeper,,,,,,
7305,0.0,,"[1.5, 36.4]",,Set,,Shot Faced,ce1f4100-7a41-403e-88aa-edb34d81b6cb,4011,"[1.5, 36.4]",3869151,93,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,159,Argentina,779,['97c053cf-de29-4ceb-a524-3bb0f4467193'],43,Australia,792,00:48:43.519,Goal Keeper,,,,,,
7306,0.0,,"[1.6, 40.2]",,Set,,Shot Faced,76fd7ea5-4070-4f6d-9bb6-0c193afe4579,4025,"[1.6, 40.2]",3869151,93,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,159,Argentina,779,['71d893d7-6ff2-4488-8bb9-f73084b21925'],55,Australia,792,00:48:55.200,Goal Keeper,,,,,,
7307,0.0,Right Foot,,In Play Safe,Set,Standing,Shot Saved,a6cb8b51-6fe5-44a7-8514-865029697c70,4034,"[1.6, 42.9]",3869151,94,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,159,Argentina,779,['5cc7c832-b703-4760-b642-819961e901ec'],0,Australia,792,00:49:00.113,Goal Keeper,,,,,,
7308,0.0,,"[1.6, 42.5]",,Moving,,Shot Faced,bfb20d8a-d8e7-41ae-b09f-47dd0dec942f,4037,"[1.6, 42.5]",3869151,94,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,159,Argentina,779,['621a0591-edfc-48ef-badd-62de9feac502'],2,Australia,792,00:49:02.991,Goal Keeper,,,,,,
7309,0.0,Left Hand,,Saved Twice,Set,Standing,Shot Saved,daae95aa-2ba3-4d88-ad55-f8221747b8bb,4138,"[4.4, 33.9]",3869151,96,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,163,Argentina,779,['dea9b496-b1b1-4579-89d3-497aeeed8bad'],36,Argentina,779,00:51:36.874,Goal Keeper,,,,,,
10815,0.0,,"[3.9, 38.9]",,Set,,Shot Faced,4cc6e51e-921c-4e3d-981a-4b86211d7d20,101,"[3.9, 38.9]",3857257,2,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,8,Australia,792,['f0cb1d2a-2a77-42a6-be8c-4fa4187bed6a'],29,Denmark,776,00:02:29.439,Goal Keeper,,,,,,
10816,0.0,,,Claim,,,Keeper Sweeper,325f2825-7504-42d6-9c62-f0d7018c6996,226,"[3.6, 42.2]",3857257,6,,,1,From Keeper,Mathew Ryan,3240.0,Goalkeeper,18,Australia,792,['ff9f536f-9f7c-41f3-b3b5-004433af6226'],8,Australia,792,00:06:08.762,Goal Keeper,,,,,,
10817,0.0,,"[3.3, 38.0]",,Set,,Shot Faced,545ddd06-8faf-4b5a-baf8-677381cb2e9d,360,"[3.3, 38.0]",3857257,10,,,1,From Goal Kick,Mathew Ryan,3240.0,Goalkeeper,22,Denmark,776,['701998cd-e517-4ebd-a496-419fe51d4a12'],0,Australia,792,00:10:00.519,Goal Keeper,,,,,,
10818,0.0,Both Hands,,Touched Out,Set,Standing,Shot Saved,8b63313d-9955-4005-b885-14f4f9baa822,409,"[2.0, 35.4]",3857257,10,,,1,From Goal Kick,Mathew Ryan,3240.0,Goalkeeper,22,Denmark,776,['4c71ffe3-b6ac-4b8b-a9c2-4e0a88be94fe'],53,Australia,792,00:10:53.170,Goal Keeper,,,,,,
10819,0.0,,"[3.5, 38.3]",,Set,,Shot Faced,ac8c1dfe-6425-48de-8afc-4fbb05444294,484,"[3.5, 38.3]",3857257,13,,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,25,Denmark,776,['3f92e039-be0b-4352-a2a5-f8d1521d4307'],34,Australia,792,00:13:34.056,Goal Keeper,,,,,,
10820,0.0,Right Foot,,Clear,,,Keeper Sweeper,c8b46fc6-61eb-458b-bf5c-a003a25a6f52,690,"[4.2, 41.6]",3857257,18,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,36,Denmark,776,,34,Australia,792,00:18:34.760,Goal Keeper,,,,,,
10821,0.0,Both Hands,,Saved Twice,Set,Standing,Shot Saved,d6a4fa3a-02ec-401c-acba-54dd819c68d2,769,"[2.1, 38.2]",3857257,21,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,45,Denmark,776,['15f46e99-0d0c-4f58-b1fd-500ba56c490b'],45,Denmark,776,00:21:45.047,Goal Keeper,,,,,,
10822,0.0,Both Hands,,Success,Set,Standing,Shot Saved,5c63dd4c-f35d-45ca-8f39-26fb398ac7d6,891,"[2.4, 36.8]",3857257,24,,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,51,Denmark,776,['db3c5470-e81b-4b19-abbe-d9b10e9ac5d2'],7,Australia,792,00:24:07.910,Goal Keeper,,,,,,
10823,0.0,,"[2.1, 40.9]",,Set,,Shot Faced,57d9f2a5-0410-47cc-9585-12b905312d5a,1077,"[2.1, 40.9]",3857257,28,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,61,Denmark,776,['905337d4-0b79-404a-978e-344c51fff75e'],37,Australia,792,00:28:37.486,Goal Keeper,,,,,,
10824,0.0,Both Hands,,Success,Set,Standing,Shot Saved,dd97363f-0631-4026-9517-62042e14b928,1210,"[1.3, 39.8]",3857257,31,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,68,Australia,792,['25216d44-cb66-4847-a781-3d30ec9ff94d'],34,Denmark,776,00:31:34.245,Goal Keeper,,,,,,
10825,0.0,Both Hands,,Success,Set,Standing,Shot Saved,19b2ca35-b13f-491d-9a8d-a001549b5388,1623,"[1.1, 41.6]",3857257,40,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,86,Australia,792,['3207916f-9317-4288-8e80-d87b561be816'],58,Denmark,776,00:40:58.445,Goal Keeper,,,,,,
10826,0.0,,,In Play Danger,,,Punch,dc16d5ba-7851-41c6-9626-2ce8d2837a9e,1761,"[4.8, 40.5]",3857257,44,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,96,Australia,792,['2874cb88-ed22-47ed-b573-c3abbb398ea6'],56,Denmark,776,00:44:56.297,Goal Keeper,,,,,,
10827,0.0,,"[2.1, 40.6]",,Set,,Shot Faced,6ad88f25-9c27-42b5-82d6-dcd940f5a622,1878,"[2.1, 40.6]",3857257,46,,,2,From Corner,Kasper Schmeichel,3815.0,Goalkeeper,103,Australia,792,['828cfb58-d018-4408-a4c3-b7732136656a'],10,Denmark,776,00:01:10.884,Goal Keeper,,,,,,
10828,0.0,,"[1.4, 42.2]",,Set,,Shot Faced,342d715b-25d4-4f65-9546-6fa128afd94a,1938,"[1.4, 42.2]",3857257,47,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,107,Australia,792,['c9675713-e333-4449-aacd-ba1877a619c8'],48,Denmark,776,00:02:48.377,Goal Keeper,,,,,,
10829,0.0,,"[3.3, 36.8]",,Set,,Shot Faced,6ea83ff0-f944-4791-b0e9-d8012b11a772,2117,"[3.3, 36.8]",3857257,51,,,2,From Throw In,Mathew Ryan,3240.0,Goalkeeper,114,Denmark,776,['1792c833-a739-4ce0-82f8-2214e2fd4107'],59,Australia,792,00:06:59.811,Goal Keeper,,,,,,
10830,0.0,,,No Touch,Set,Diving,Goal Conceded,8f445f29-aa61-4577-820f-0a048b4dc398,2411,"[4.0, 43.1]",3857257,59,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,126,Australia,792,['ac1f3ccc-f72f-4ff2-84d3-26855bfb3408'],57,Denmark,776,00:14:57.966,Goal Keeper,,,,,,
10831,0.0,,"[3.4, 37.9]",,Set,,Shot Faced,a4252c92-6ca3-4998-bb5a-1942a3a0daaa,2675,"[3.4, 37.9]",3857257,68,,,2,From Throw In,Mathew Ryan,3240.0,Goalkeeper,136,Denmark,776,['eeb148fd-dca0-408f-8145-ae315d4587aa'],5,Australia,792,00:23:05.053,Goal Keeper,,,,,,
10832,0.0,,"[1.8, 36.9]",,Set,,Shot Faced,b1e10955-f2df-443c-ae90-864a304e39fa,2680,"[1.8, 36.9]",3857257,68,,,2,From Corner,Mathew Ryan,3240.0,Goalkeeper,137,Denmark,776,['4b6c9965-785d-45c7-873b-f1667e7d2214'],39,Australia,792,00:23:39.951,Goal Keeper,,,,,,
10833,0.0,,"[2.9, 38.1]",,Set,,Shot Faced,5c95760d-d81d-4675-a84b-3705d9fa7f6c,2911,"[2.9, 38.1]",3857257,76,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,149,Denmark,776,['79c7312b-6178-44c9-8724-e422dcfcefe8'],24,Australia,792,00:31:24.339,Goal Keeper,,,,,,
10834,0.0,Both Hands,,Success,Set,Standing,Shot Saved,df3706ee-9c83-489c-8edd-4ae4ead1ef3b,2914,"[3.1, 39.5]",3857257,76,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,150,Australia,792,['8c53854d-7f37-4965-abff-e45069ef0e5d'],26,Australia,792,00:31:26.418,Goal Keeper,,,,,,
10835,0.0,,"[2.2, 40.1]",,Set,,Shot Faced,fad75cc8-1534-4dad-8079-9f205c32802e,3098,"[2.2, 40.1]",3857257,81,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,158,Denmark,776,['c6e723aa-fe69-4457-9478-ccd912c58dbe'],19,Australia,792,00:36:19.676,Goal Keeper,,,,,,
10836,0.0,,"[3.0, 38.5]",,Set,,Shot Faced,ead029e4-8b12-419d-b1eb-e12b1402c184,3223,"[3.0, 38.5]",3857257,84,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,166,Australia,792,['32bdbe0d-539c-4c7f-81d3-5704011844a5'],55,Denmark,776,00:39:55.763,Goal Keeper,,,,,,
