,duration,id,index,location,match_id,minute,out,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,team,team_id,timestamp,type,under_pressure,shot_follows_dribble,shot_saved_to_post,shot_saved_off_target,shot_redirect
205717,0.991505,19b3d31c-1546-4e79-8f41-bea0cb57e686,3002,"[89.9, 45.0]",3857273,95,,2,From Free Kick,Neco Williams,34794.0,Right Back,184,Wales,907,['dfbc3ea6-a3d6-415f-a6b2-62c83c503f0a'],23,,Right Foot,,"[107.0, 52.1]",True,"[{'location': [83.3, 18.4], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [104.0, 52.7], 'player': {'id': 29377, 'name': 'Brennan Johnson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.8, 42.4], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.9, 36.5], 'player': {'id': 124161, 'name': 'Mehdi Torabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.3, 45.4], 'player': {'id': 5720, 'name': 'Milad Mohammadi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 35.6], 'player': {'id': 125818, 'name': 'Ali Karimi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 41.6], 'player': {'id': 125823, 'name': 'Seyed Hossein Hosseini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 47.3], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [87.1, 13.8], 'player': {'id': 5231, 'name': 'Karim Ansarifard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.7, 38.2], 'player': {'id': 5222, 'name': 'Roozbeh Cheshmi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 36.9], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 18.3], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 37.1], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.7, 31.2], 'player': {'id': 11252, 'name': 'Daniel James'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [108.2, 27.1], 'player': {'id': 3853, 'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [79.9, 24.0], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [83.2, 33.1], 'player': {'id': 10931, 'name': 'Joe Allen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,,Wayward,0.020104993,Normal,Open Play,Wales,907,00:50:23.173,Shot,,,,,
205718,0.85511,f7634469-9aae-4c6c-aa89-31dbb2de1326,3007,"[114.4, 52.4]",3857273,95,,2,From Free Kick,Brennan Johnson,29377.0,Right Midfield,184,Wales,907,"['932eefcc-f454-4bdf-8978-4da405ca5779', 'c8eb51e5-f85a-46b3-b062-ec4480694e1a']",25,,Right Foot,,"[119.3, 45.7, 0.9]",,"[{'location': [117.9, 43.7], 'player': {'id': 125823, 'name': 'Seyed Hossein Hosseini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 47.2], 'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 41.1], 'player': {'id': 5222, 'name': 'Roozbeh Cheshmi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 38.1], 'player': {'id': 125818, 'name': 'Ali Karimi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 45.7], 'player': {'id': 124161, 'name': 'Mehdi Torabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.9, 51.5], 'player': {'id': 5720, 'name': 'Milad Mohammadi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 42.1], 'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 26.2], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [90.7, 40.0], 'player': {'id': 34794, 'name': 'Neco Williams'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.2, 38.6], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.1, 33.3], 'player': {'id': 11252, 'name': 'Daniel James'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.8, 32.3], 'player': {'id': 3853, 'name': 'Kieffer Roberto Francisco Moore'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,True,,Saved Off Target,0.059788406,Half Volley,Open Play,Wales,907,00:50:25.691,Shot,True,,,True,
205719,0.159302,112453f6-49de-4703-967f-b85c66fa97ec,3021,"[98.3, 52.1]",3857273,95,,2,Regular Play,Ramin Rezaeian,5235.0,Right Back,185,Iran,797,"['02a34555-f639-48f9-be82-ca728e8b2092', '61fcee00-bbe5-4124-9dd0-17d9f6611a4c']",43,,Right Foot,,"[100.9, 50.5]",,"[{'location': [101.3, 50.2], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 43.5], 'player': {'id': 4767, 'name': 'Chris Mepham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 46.8], 'player': {'id': 11250, 'name': 'Joe Rodon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 38.9], 'player': {'id': 34794, 'name': 'Neco Williams'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.7, 34.5], 'player': {'id': 10931, 'name': 'Joe Allen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.3, 42.1], 'player': {'id': 9914, 'name': 'Danny Ward'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.8, 49.4], 'player': {'id': 125818, 'name': 'Ali Karimi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [96.4, 35.0], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.8, 42.5], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.3, 44.0], 'player': {'id': 5231, 'name': 'Karim Ansarifard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",2d25e470-26ff-435a-9cd7-62c5e828e96e,,,Blocked,0.031046849,Normal,Open Play,Iran,797,00:50:43.440,Shot,,,,,
205720,0.012169,c9b38fdd-878b-4586-9b71-a8586016ce62,3049,"[99.2, 46.5]",3857273,96,,2,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,185,Iran,797,"['183ee4f7-3237-4f4d-8ae2-668a9eb2d2ff', '57c47fd7-2424-4241-8c96-0c796319223d']",12,,Right Foot,,"[100.0, 46.3]",,"[{'location': [98.4, 55.8], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.9, 42.4], 'player': {'id': 9914, 'name': 'Danny Ward'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.7, 33.7], 'player': {'id': 124161, 'name': 'Mehdi Torabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.2, 49.8], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 40.3], 'player': {'id': 4767, 'name': 'Chris Mepham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 45.5], 'player': {'id': 10931, 'name': 'Joe Allen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 35.0], 'player': {'id': 34794, 'name': 'Neco Williams'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.1, 64.8], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [100.3, 46.1], 'player': {'id': 11250, 'name': 'Joe Rodon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",de1fc457-9a74-406e-b079-62628f2b1697,,,Blocked,0.031239294,Normal,Open Play,Iran,797,00:51:12.637,Shot,,,,,
205721,0.465659,851365be-bf61-49cb-9622-3122887db37d,3087,"[91.4, 24.9]",3857273,97,,2,From Throw In,Alireza Jahanbakhsh,5239.0,Right Midfield,187,Iran,797,"['0851a00d-6498-473f-81f7-ce6d9c5e7903', '9cc73192-c903-4a50-a7fb-0d3189234073']",43,,Right Foot,,"[102.6, 30.6]",,"[{'location': [88.5, 40.6], 'player': {'id': 124161, 'name': 'Mehdi Torabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [84.0, 44.4], 'player': {'id': 125818, 'name': 'Ali Karimi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [100.9, 17.9], 'player': {'id': 5231, 'name': 'Karim Ansarifard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.1, 40.8], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.5, 37.9], 'player': {'id': 9914, 'name': 'Danny Ward'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 49.6], 'player': {'id': 11252, 'name': 'Daniel James'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.4, 38.7], 'player': {'id': 11250, 'name': 'Joe Rodon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 42.5], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 30.9], 'player': {'id': 4767, 'name': 'Chris Mepham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.1, 35.5], 'player': {'id': 10931, 'name': 'Joe Allen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 25.1], 'player': {'id': 34794, 'name': 'Neco Williams'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.8, 28.9], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.3, 53.8], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",9842e36f-8282-4148-a0d7-5f474897d401,,,Blocked,0.011336825,Normal,Open Play,Iran,797,00:52:43.846,Shot,,,,,
205722,0.902633,0bbfeb84-84c0-4e74-befc-ebfcf9eb91b5,3099,"[95.1, 37.5]",3857273,97,,2,From Throw In,Roozbeh Cheshmi,5222.0,Left Defensive Midfield,187,Iran,797,['ddf6ad69-f2ca-4d31-bc88-679dcca4937c'],56,,Right Foot,,"[120.0, 43.3, 0.2]",,"[{'location': [96.8, 18.2], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.6, 34.4], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.6, 53.9], 'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.5, 21.8], 'player': {'id': 5231, 'name': 'Karim Ansarifard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.2, 45.7], 'player': {'id': 124161, 'name': 'Mehdi Torabi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.0, 37.2], 'player': {'id': 10931, 'name': 'Joe Allen'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.4, 46.9], 'player': {'id': 11252, 'name': 'Daniel James'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.3, 41.4], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 39.7], 'player': {'id': 11250, 'name': 'Joe Rodon'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.6, 36.4], 'player': {'id': 4767, 'name': 'Chris Mepham'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 29.1], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.3, 25.4], 'player': {'id': 34794, 'name': 'Neco Williams'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 40.0], 'player': {'id': 9914, 'name': 'Danny Ward'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.7, 35.7], 'player': {'id': 125818, 'name': 'Ali Karimi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,,Goal,0.03268815,Normal,Open Play,Iran,797,00:52:56.712,Shot,,,,,
205723,1.245307,414cdfd3-b9cd-4ffd-96fc-4c9d16514982,3129,"[104.8, 45.3]",3857273,100,,2,From Counter,Ramin Rezaeian,5235.0,Right Back,190,Iran,797,['60b14e77-943c-4161-bfdd-c28965585902'],37,,Right Foot,,"[120.0, 40.6, 0.6]",,"[{'location': [106.1, 35.1], 'player': {'id': 5231, 'name': 'Karim Ansarifard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 35.1], 'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.8, 43.7], 'player': {'id': 9914, 'name': 'Danny Ward'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 43.7], 'player': {'id': 3086, 'name': 'Ben Davies'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 37.0], 'player': {'id': 11252, 'name': 'Daniel James'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.4, 50.4], 'player': {'id': 5239, 'name': 'Alireza Jahanbakhsh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",c58cd82c-0059-40cf-848b-34a40ca52a2f,,,Goal,0.19933115,Lob,Open Play,Iran,797,00:55:37.150,Shot,,,,,
209354,0.120148,04a5f637-e0c9-4b2c-8f3f-5cb43d4ea2fb,385,"[108.9, 42.6]",3857272,9,,1,From Throw In,Harry Kane,10955.0,Center Forward,16,England,768,"['2f4d3215-09ae-4a27-84cc-b7c653880cac', '56eb08c0-0252-4318-bf1e-cd8f9e346220']",11,,Right Foot,,"[110.9, 42.6]",True,"[{'location': [115.9, 51.0], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 52.4], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.9, 58.4], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 48.2], 'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 38.3], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.3, 42.6], 'player': {'id': 12524, 'name': 'Walker Zimmerman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.8, 35.1], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.1, 41.7], 'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.6, 38.5], 'player': {'id': 7843, 'name': 'Mason Mount'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.3, 44.7], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.8, 52.0], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [116.1, 35.0], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",7c030f9c-036d-44cd-89e6-c682d6aa7f9b,,,Blocked,0.10607713,Normal,Open Play,England,768,00:09:11.678,Shot,,,,,
209355,2.119642,fb171800-4800-40d0-9897-69614180d568,391,"[109.2, 38.6]",3857272,9,,1,From Corner,John Stones,3244.0,Right Center Back,17,England,768,"['795505ef-b9c0-442e-847a-dbe48bb5194a', 'cfbe3667-a75b-4fe6-b278-371e8b9202a6']",56,True,Head,,"[114.1, 17.7]",,"[{'location': [118.8, 78.8], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [114.6, 52.3], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.9, 48.8], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 47.3], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.3, 44.3], 'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.7, 41.2], 'player': {'id': 12524, 'name': 'Walker Zimmerman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.3, 45.8], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.8, 32.6], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.1, 38.9], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.2, 38.5], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.6, 38.9], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [119.0, 40.1], 'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 50.7], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [115.9, 43.3], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.2, 42.2], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [114.2, 33.4], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 37.1], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [97.6, 47.3], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",1eaeacfb-77d2-4374-a8be-a95aaf8279e0,,,Wayward,0.04222343,Normal,Open Play,England,768,00:09:56.168,Shot,True,,,,
209356,0.911689,a65af8fc-4966-48cd-a5d6-ab22df7b6e96,407,"[94.2, 27.2]",3857272,10,,1,From Corner,Mason Mount,7843.0,Center Attacking Midfield,17,England,768,['cec715ec-eaa1-471a-ad9a-1bb508485be4'],8,,Right Foot,,"[120.0, 45.2, 5.6]",True,"[{'location': [118.3, 38.8], 'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 45.9], 'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 40.8], 'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [107.7, 35.9], 'player': {'id': 12524, 'name': 'Walker Zimmerman'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.2, 43.1], 'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 31.2], 'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 35.7], 'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.8, 21.0], 'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.0, 29.2], 'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 31.8], 'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.4, 23.0], 'player': {'id': 22008, 'name': 'Haji Wright'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.0, 32.5], 'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.6, 49.4], 'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.9, 43.1], 'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.5, 37.9], 'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 30.8], 'player': {'id': 3233, 'name': 'Raheem Sterling'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.1, 48.5], 'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.3, 33.6], 'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.5, 37.8], 'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,,Off T,0.019677445,Normal,Open Play,England,768,00:10:08.155,Shot,,,,,
